,0,1,2,3,4,5,6,7,8,9,10
0,0.010000000000000002,0.6230769157409668,0.6230769157409668,0.6230769157409668,0.6230769157409668,0.6384615302085876,0.6384615302085876,0.6384615302085876,0.6384615302085876,0.7076923251152039,0.7076923251152039
1,0.020000000000000004,0.6615384817123413,0.6692307591438293,0.6692307591438293,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071
2,0.025,0.5615384578704834,0.5615384578704834,0.5615384578704834,0.5615384578704834,0.5615384578704834,0.5615384578704834,0.5615384578704834,0.5615384578704834,0.5615384578704834,0.5615384578704834
3,0.05,0.4615384638309479,0.4615384638309479,0.4615384638309479,0.4615384638309479,0.4615384638309479,0.4615384638309479,0.4615384638309479,0.4615384638309479,0.4615384638309479,0.4615384638309479
4,0.1,0.5846154093742371,0.5846154093742371,0.5846154093742371,0.5846154093742371,0.5846154093742371,0.5846154093742371,0.5846154093742371,0.5846154093742371,0.5923076868057251,0.5923076868057251
5,0.2,0.6230769157409668,0.6461538672447205,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622
6,0.25,0.5461538434028625,0.5538461804389954,0.5769230723381042,0.5769230723381042,0.5769230723381042,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622
7,0.5,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622,0.6769230961799622
8,1.0,0.5307692289352417,0.5307692289352417,0.5384615659713745,0.5384615659713745,0.5384615659713745,0.5384615659713745,0.5615384578704834,0.5692307949066162,0.5692307949066162,0.5692307949066162
9,2.0,0.607692301273346,0.607692301273346,0.607692301273346,0.607692301273346,0.607692301273346,0.6538461446762085,0.6538461446762085,0.6615384817123413,0.692307710647583,0.692307710647583
