,0,1,2,3,4,5,6,7,8,9,10
0,10.6875,0.10571428388357162,0.10571428388357162,0.10571428388357162,0.10571428388357162,0.10571428388357162,0.10571428388357162,0.10571428388357162,0.10571428388357162,0.10571428388357162,0.10571428388357162
1,12.40625,0.18857142329216003,0.3042857050895691,0.3042857050895691,0.3042857050895691,0.3042857050895691,0.3042857050895691,0.3042857050895691,0.3042857050895691,0.3042857050895691,0.3042857050895691
2,21.0,0.36142855882644653,0.36142855882644653,0.36142855882644653,0.36142855882644653,0.36142855882644653,0.36142855882644653,0.36142855882644653,0.36142855882644653,0.36142855882644653,0.36142855882644653
3,12.40625,0.16571427881717682,0.2257142812013626,0.2257142812013626,0.23571428656578064,0.23571428656578064,0.23571428656578064,0.23571428656578064,0.28285714983940125,0.28285714983940125,0.28285714983940125
4,21.0,0.23714286088943481,0.23714286088943481,0.2442857176065445,0.3814285695552826,0.3814285695552826,0.3814285695552826,0.3814285695552826,0.3814285695552826,0.3814285695552826,0.3814285695552826
5,0.0,0.2142857164144516,0.2142857164144516,0.2142857164144516,0.2142857164144516,0.23571428656578064,0.23571428656578064,0.23571428656578064,0.23571428656578064,0.23571428656578064,0.23571428656578064
6,10.6875,0.3171428442001343,0.3171428442001343,0.3171428442001343,0.3171428442001343,0.3171428442001343,0.3171428442001343,0.3171428442001343,0.34285715222358704,0.34285715222358704,0.34285715222358704
7,0.0,0.11571428924798965,0.15571428835391998,0.19857142865657806,0.19857142865657806,0.19857142865657806,0.2685714364051819,0.2685714364051819,0.2685714364051819,0.28285714983940125,0.28285714983940125
8,0.0,0.12142857164144516,0.12857143580913544,0.14428570866584778,0.14428570866584778,0.15571428835391998,0.18000000715255737,0.19142857193946838,0.19142857193946838,0.19142857193946838,0.19142857193946838
9,0.0,0.23714286088943481,0.23714286088943481,0.23714286088943481,0.23714286088943481,0.23714286088943481,0.23714286088943481,0.23714286088943481,0.23714286088943481,0.23714286088943481,0.23714286088943481
