,0,1,2,3,4,5,6,7,8,9,10
0,0.1,0.9980531930923462,0.9980531930923462,0.9980531930923462,0.9980531930923462,0.9980531930923462,0.9980531930923462,0.9980531930923462,0.998539924621582,0.998539924621582,0.998539924621582
1,0.2,0.9961064457893372,0.9961064457893372,0.9961064457893372,0.9961064457893372,0.996268630027771,0.9964308738708496,0.9964308738708496,0.9972420334815979,0.9977287650108337,0.9977287650108337
2,0.25,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731
3,0.5,0.9970797896385193,0.9970797896385193,0.9970797896385193,0.9970797896385193,0.9970797896385193,0.9970797896385193,0.9970797896385193,0.9970797896385193,0.9970797896385193,0.9970797896385193
4,1.0,0.9965931177139282,0.9965931177139282,0.9965931177139282,0.9965931177139282,0.9965931177139282,0.9970797896385193,0.9970797896385193,0.9970797896385193,0.9970797896385193,0.9970797896385193
5,2.0,0.9977287650108337,0.9977287650108337,0.9977287650108337,0.9977287650108337,0.9983776807785034,0.9987021684646606,0.9987021684646606,0.9987021684646606,0.9987021684646606,0.9987021684646606
6,2.5,0.996268630027771,0.9977287650108337,0.9977287650108337,0.9977287650108337,0.9977287650108337,0.9980531930923462,0.9980531930923462,0.9982154369354248,0.9982154369354248,0.9982154369354248
7,5.0,0.9957819581031799,0.996268630027771,0.996268630027771,0.996268630027771,0.9974042773246765,0.9974042773246765,0.9974042773246765,0.9977287650108337,0.9977287650108337,0.9980531930923462
8,10.0,0.9972420334815979,0.9972420334815979,0.9987021684646606,0.9987021684646606,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731,0.9990265965461731
9,20.0,0.9969176054000854,0.9969176054000854,0.9969176054000854,0.9969176054000854,0.9969176054000854,0.9969176054000854,0.9969176054000854,0.9969176054000854,0.9969176054000854,0.9969176054000854
