,0,1,2,3,4,5,6,7,8,9,10
0,29.0,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022
1,257.44,0.7213114500045776,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663
2,253.44,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.8196721076965332,0.8196721076965332,0.8196721076965332,0.8196721076965332,0.8196721076965332,0.8196721076965332
3,271.44,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7704917788505554,0.7868852019309998,0.8196721076965332,0.8196721076965332
4,253.44,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.7540982961654663,0.8032786250114441,0.8032786250114441,0.8032786250114441,0.8032786250114441,0.8032786250114441,0.8032786250114441
5,253.44,0.7049179673194885,0.7049179673194885,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776
6,36.0,0.7213114500045776,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.7704917788505554,0.7704917788505554,0.7704917788505554,0.7704917788505554
7,271.44,0.7049179673194885,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776,0.7213114500045776
8,248.44,0.7704917788505554,0.7704917788505554,0.7704917788505554,0.7704917788505554,0.7704917788505554,0.7704917788505554,0.7704917788505554,0.7704917788505554,0.7704917788505554,0.7704917788505554
9,253.44,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022,0.737704873085022
