,0,1,2,3,4,5,6,7,8,9,10
0,1.0,0.6800000071525574,0.6800000071525574,0.699999988079071,0.75,0.7599999904632568,0.9799998998641968,0.9799998998641968,0.9799998998641968,0.9799998998641968,0.9799998998641968
1,2.111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,3.2222222222222223,0.9799998998641968,0.9799998998641968,0.9799998998641968,0.9899999499320984,0.9899999499320984,0.9899999499320984,0.9899999499320984,0.9899999499320984,0.9899999499320984,0.9899999499320984
3,4.333333333333334,0.5899999737739563,0.5899999737739563,0.5899999737739563,0.5899999737739563,0.699999988079071,0.699999988079071,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705
4,5.444444444444445,0.7200000286102295,0.7200000286102295,0.9799998998641968,0.9799998998641968,0.9799998998641968,0.9799998998641968,0.9799998998641968,0.9799998998641968,0.9799998998641968,0.9799998998641968
5,6.555555555555555,0.5799999833106995,0.5799999833106995,0.5799999833106995,0.5799999833106995,0.6200000047683716,0.6200000047683716,0.7099999785423279,0.7200000286102295,0.8500000238418579,0.8500000238418579
6,7.666666666666667,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.7400000095367432,0.7400000095367432,0.9899999499320984,0.9899999499320984
7,8.777777777777779,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
8,9.88888888888889,0.6899999976158142,0.6899999976158142,0.7299998998641968,0.7299998998641968,0.7299998998641968,0.7299998998641968,0.7299998998641968,0.7299998998641968,0.7299998998641968,0.7299998998641968
9,11.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.9399999976158142
